acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0324,"{'Missy Elliott', 'Ciara', 'Fatman Scoop'}",0.901,227893,0.812,0,1ulAlG3x3jWtCCK2SI4qyL,0.00906,4,0.0493,-7.039,0,Lose Control (feat. Ciara & Fat Man Scoop),55,2005-07-04,0.107,125.462,0.785,2005
0.0175,{'Three Days Grace'},0.409,221093,0.7609999999999999,1,2Xe2YAxNPqWCNpZ8RagBdO,0.0,2,0.114,-4.5139999999999985,1,Gone Forever,59,2006-06-25,0.031,155.901,0.271,2006
0.464,{'Coconut Records'},0.532,210106,0.597,0,2nvZv4qatgsDIbEqqbQLUT,0.000123,10,0.0643,-6.109,1,West Coast,59,2007-04-17,0.0261,80.031,0.345,2007
0.0322,"{'Usher', 'Beyoncé', 'Lil Wayne'}",0.623,309040,0.487,0,2bppvcuQhuMcJZHtM9So7r,0.0,1,0.146,-7.954,1,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",61,2008-05-27,0.113,138.893,0.507,2008
0.266,{'Dean Brody'},0.604,250547,0.636,0,0ik3NOMf396UPMZZmjWzHx,0.0,10,0.16699999999999998,-6.535,1,Cattleman's Gun,58,2009-04-28,0.044,147.909,0.424,2009
0.0947,{'Plan B'},0.846,220057,0.747,0,3XaWuYsTtnkzCSBr0RmROc,0.0,1,0.159,-5.074,0,Si No Le Contesto,68,2010-01-01,0.0533,95.003,0.517,2010
0.934,{'Tyler Childers'},0.597,178160,0.172,0,47IjKaQ2mIZlQLEOZAVKIU,7.45e-06,7,0.102,-13.640999999999998,1,Hard Times,59,2011-10-11,0.0333,133.23,0.4,2011
0.525,{'The Weeknd'},0.657,196360,0.405,0,7IpDQcksaT8SxS7vOX4SRm,0.07200000000000001,0,0.146,-8.637,0,What You Need,65,2012-01-01,0.0584,133.895,0.0673,2012
0.0191,"{'Ace Hood', 'Future', 'Rick Ross'}",0.6,269267,0.5920000000000001,1,0uFvvXbmGIXlf5ZgtHyYpf,0.0,1,0.0955,-4.947,1,Bugatti,64,2013-01-01,0.0545,130.205,0.0663,2013
0.0758,{'Bebe Rexha'},0.474,207775,0.537,1,5LtNBCM2ve0SxP0dlRVvMu,0.0,2,0.316,-6.77,1,I'm Gonna Show You Crazy,68,2014-12-19,0.0649,90.103,0.335,2014
0.0026,{'Ben Rector'},0.555,243933,0.933,0,3IpG4SvqxHmbZslvDSIIZP,0.0,9,0.122,-5.04,1,Brand New,65,2015-08-28,0.113,144.874,0.421,2015
0.615,{'Kiiara'},0.6,225882,0.412,0,6ZSO7kPn8IMJFymyticbJO,0.0025,8,0.134,-9.343,1,Gold,68,2016-03-22,0.344,113.049,0.408,2016
0.264,{'Surfaces'},0.752,177000,0.65,0,0ClnfM4PI0wjlCVTJc9lP7,1.38e-06,4,0.313,-6.194,1,24 / 7 / 365,70,2017-12-03,0.0334,141.16,0.904,2017
0.7509999999999999,{'Lewis Capaldi'},0.501,182161,0.405,0,2TIlqbIneP0ZY1O0EzYLlc,0.0,1,0.105,-5.6789999999999985,1,Someone You Loved,82,2018-11-08,0.0319,109.891,0.446,2018
0.102,"{'Doja Cat', 'Tyga'}",0.7859999999999999,203093,0.652,1,7f5trao56t7sB7f14QDTmp,0.0,0,0.0697,-2.607,1,Juicy,77,2019-11-07,0.0669,170.03099999999995,0.483,2019
0.995,{'Francisco Canaro'},0.738,176000,0.269,0,2K3aNHAuIy1m6K8ooO3vFS,0.908,0,0.11,-13.894,1,Oiga - Instrumental (Remasterizado 2018),0,1926-08-15,0.0473,110.976,0.812,1926
0.871,"{'Francisco Canaro', 'Agustín Irusta'}",0.747,182013,0.337,0,4ADoAzzBYbRDU11vjaJxsC,0.8320000000000001,6,0.156,-9.694,1,Micifuz - Remasterizado,0,1927-09-04,0.0774,112.727,0.7859999999999999,1927
0.966,{'Ted Weems & His Orchestra'},0.7829999999999999,172467,0.511,0,1IIBMYFFr9AeekTVTjfcoh,0.406,0,0.252,-10.87,1,You're Just A Great Big - Baby Doll,0,1928-07-01,0.0373,113.442,0.931,1928
0.951,{'Francisco Canaro'},0.4,219533,0.486,0,2qtriREoWcaozHrnXP3lxt,0.696,5,0.214,-10.363,1,Labios de Coty - Instrumental (Remasterizado),0,1929-10-04,0.119,140.762,0.485,1929
0.989,{'Jayme Vogeler'},0.795,162017,0.511,0,0uqUdZ0hJqTc45QDqjQni8,0.166,5,0.526,-12.406,1,Bonde Errado,0,1930-06-20,0.0663,120.29,0.964,1930
0.987,"{'Frédéric Chopin', 'Robert Lortat'}",0.28600000000000003,160600,0.179,0,3v9XeTCIYQu5J8snghQobd,0.951,11,0.302,-18.85,0,"Waltzes, Op. Posth. 69: No. 2 in B Minor. Moderato",0,1931-01-01,0.0325,82.075,0.458,1931
0.991,"{'Francisco Canaro', 'Ernesto Fama'}",0.662,188493,0.246,0,5CAb8JfFjI37DoSzKLmatf,0.28800000000000003,5,0.17600000000000002,-9.392,1,Guitarra Española - Remasterizado,0,1932-12-26,0.0555,126.839,0.715,1932
0.994,"{'Francisco Canaro', 'Ernesto Fama'}",0.667,171000,0.0557,0,0UKK2OMjjCxd4GN3dUyxdA,0.0186,1,0.146,-19.138,1,Mi Gloria - Remasterizado,0,1933-01-07,0.0743,121.174,0.7509999999999999,1933
0.974,{'Roy Fox'},0.605,161547,0.212,0,4nj1S2qOzkeJPDrWg7EfmZ,0.00024,0,0.171,-19.574,1,At the Old Pig and Whistle,0,1934-01-01,0.472,206.891,0.8079999999999999,1934
0.738,"{'Sinclair Lewis', 'Frank Arnold'}",0.65,267639,0.195,0,0ufhT9pK7U1SMsOHBd5LLh,1.09e-05,5,0.131,-22.519,0,"Das ist bei uns nicht möglich, Kapitel 110",0,1935-01-01,0.961,82.49600000000002,0.562,1935
0.35200000000000004,"{'Dale Carnegie', 'Till Hagen', 'Stefan Kaminski'}",0.625,435680,0.404,0,0JHi8itYwg3nf1yN67f4HW,0.0,1,0.182,-12.669,1,"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 11",22,1936-01-01,0.954,175.19799999999995,0.613,1936
0.993,"{'Manuel de Falla', 'Julio Martinez Oyanguren'}",0.54,196963,0.0276,0,3uc0vN0nBSvvysIIxlnTXY,0.941,9,0.0967,-25.604,0,Homage (Le Tombeau de Debussy),1,1937-01-01,0.037000000000000005,47.91,0.113,1937
0.875,"{'Gali Venkateswara Rao', 'Kanchanamala', 'Sundarammau'}",0.565,182427,0.4,0,5Zeeu3I7ljf0fpdT2UgFj0,1.51e-05,6,0.369,-7.252000000000002,1,"Aa Mabbu Ee Mabbu (From Malapilla"")""",0,1938-12-31,0.0403,113.126,0.703,1938
0.992,{'D.P. Korgaonkar'},0.72,186955,0.218,0,0z23DiTaoCDoheWqILEns6,0.521,1,0.133,-9.157,1,Jhun Jhun Baje Jhunjhuna,0,1939-12-31,0.34,138.624,0.722,1939
0.8009999999999999,"{'Jean Sibelius', 'Sir John Barbirolli', 'New York Philharmonic'}",0.179,747347,0.318,0,0S2Hglku0yPt4Ujg4z5SJ9,0.838,2,0.295,-12.385,1,"Symphony No. 2 in D Major, Op. 43: IV. Finale: Allegro moderato",0,1940-01-01,0.0353,83.16,0.184,1940
0.0354,{'Local Oafs'},0.33,50341,0.99,0,2EMamGMxeD7ul2uv6i2siq,0.0,11,0.446,-4.74,1,Dead by Dawn,0,1941-06-06,0.189,98.658,0.13,1941
0.995,{'Claudio Villa'},0.349,168777,0.145,0,1ExUW5oxZU6c4gWy8krpSh,0.21,10,0.126,-14.239,0,Scalinatella,0,1942-11-13,0.0577,68.976,0.4970000000000001,1942
0.992,"{'Ludwig van Beethoven', 'Rudolf Serkin'}",0.35600000000000004,241627,0.155,0,4A3nsURjIHurOa26oqI7KC,0.925,0,0.252,-20.806,0,"Sonata No. 8 in C Minor for Piano, Op. 13 Pathétque"": III. Rondo. Allegro""",0,1943-01-01,0.0405,109.101,0.287,1943
0.0072099999999999985,{'9 Days Wonder'},0.312,373680,0.5329999999999999,0,3BzYKnzbXGRDioQayZaSRX,0.00264,4,0.103,-12.337,0,A Man's Will,0,1944-04-11,0.0547,173.465,0.16399999999999998,1944
0.985,"{'Orkestr Borisa Shermana', 'Boris Sherman', 'Rostislav Pljatt', 'Vasiliy Kachalov', 'Mikhail Janshin', 'Mikhail Nazvanov'}",0.703,591800,0.175,0,0L0Ju4xdQQBH2XGdiDaZLp,8.47e-06,9,0.115,-10.837,0,Vstrecha s Gertsogom i Gertsoginey,0,1945-01-01,0.897,134.3,0.47,1945
0.994,"{'Frédéric Chopin', 'Eugene Istomin'}",0.348,321267,0.0936,0,113NrYoBF8t4gi5Cd4EbIs,0.871,7,0.117,-23.211,1,"Nocturnes, Op. 37: No. 2 in G Major",0,1946-01-01,0.0439,92.803,0.058,1946
0.99,"{'Andrés Segovia', 'Johann Sebastian Bach'}",0.643,86893,0.175,0,1BH0bhc8sW8AQYxBBnomfI,0.926,7,0.101,-20.992,1,"Lute Suite in E Minor, BWV 996: V. Bourree (arr. A. Segovia)",2,1947-01-01,0.0824,75.031,0.754,1947
0.943,{'Manuel Pomian'},0.504,162867,0.305,0,0nwYTQsrHYntBI9JP3dCUV,2.63e-06,7,0.315,-11.297,0,Amor de la Calle,4,1948-01-01,0.0339,111.196,0.648,1948
0.99,"{'Camille Saint-Saëns', 'Robert Casadesus', 'Artur Rodzinski', 'New York Philharmonic'}",0.362,747920,0.29100000000000004,0,3ERjNWNQrfbDEuQuDMbKDb,0.903,0,0.11,-15.92,1,"Piano Concerto No. 4 in C Minor, Op. 44: II. Allegro vivace - Andante - Allegro",8,1949-01-01,0.0343,100.986,0.262,1949
0.994,{'Trio Aguilillas'},0.71,184360,0.5379999999999999,0,2Ezd3Fna2jOyRG0naKTos7,0.865,4,0.18,-14.552,0,La Media Calendria: Sones of Michoacan,3,1950-01-01,0.04,133.095,0.858,1950
0.8959999999999999,"{'Sister Rosetta Tharpe', 'The Rosettes'}",0.261,194122,0.333,0,4oE2phffF2dL7OE5Pdqqlf,0.00042800000000000016,8,0.236,-9.4,1,Rock Of Ages,7,1951-10-13,0.0417,99.547,0.229,1951
0.975,{'Dean Martin'},0.464,174493,0.0536,0,64IySXiBdxwjhz2mWe0tbo,0.0,7,0.17800000000000002,-16.162,1,Second Chance,6,1952-01-01,0.0307,77.178,0.28800000000000003,1952
0.985,{'George Shearing'},0.459,149533,0.18,0,0EW3HF9A067LYyXaK3CfQc,0.922,1,0.111,-21.311,1,They All Laughed,5,1953-01-01,0.0308,166.889,0.622,1953
0.8220000000000001,"{'Richard Adler', 'Jerry Ross', 'Stanley Prager', 'Carol Haney', 'The Original Broadway Cast Of The Pajama Game', 'Hal Hastings'}",0.542,170133,0.3720000000000001,0,3ijScv4NT0Rc9wcN5gXxaO,0.0,1,0.637,-12.961,1,The Pajama Game: Her Is,12,1954-01-01,0.0986,145.905,0.621,1954
0.935,{'Erroll Garner'},0.47,106827,0.648,0,00xiPjis9yaWPBxL1eEUK8,0.16,8,0.985,-18.91,0,"Erroll's Theme - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",15,1955-01-01,0.431,112.11,0.28300000000000003,1955
0.925,{'Julie London'},0.409,156373,0.0349,0,48jNgU1ERKPOwVpP3N4KoG,0.019,8,0.111,-22.79300000000001,1,Lonely Girl - 2002 Remaster,25,1956-01-01,0.0393,119.386,0.197,1956
0.8540000000000001,{'Ray Charles'},0.7190000000000001,177467,0.14400000000000002,0,6iHv5JhHKQfqdIdjfbaRNu,0.0,0,0.0876,-12.496,1,Don't You Know,32,1957-01-01,0.113,120.221,0.743,1957
0.982,{'Howlin' Wolf'},0.472,135600,0.375,0,6UXUwb2mZK0LFsColT6uup,0.0172,0,0.26,-16.597,1,All Night Boogie (All Night Long),27,1958-03-01,0.0577,98.144,0.955,1958
0.378,{'Frank Sinatra'},0.642,160560,0.159,0,3mlvbLnfb7zVv72qoynqHr,0.0,10,0.0301,-14.544,1,I Could Have Danced All Night - 1998 Remaster,27,1959-01-01,0.0356,138.877,0.804,1959
0.181,{'Ornette Coleman'},0.515,396413,0.187,0,2pImPndG2OefK9n5kDVRWB,0.7959999999999999,2,0.261,-15.542,1,Ramblin',28,1960-01-01,0.0401,99.386,0.263,1960
0.563,{'The Kingston Trio'},0.6970000000000001,181533,0.757,0,30HK1m0MWLX4MpPVeWf0Dn,1.7899999999999998e-05,11,0.188,-10.06,1,Reuben James,21,1961-10-09,0.0298,106.249,0.926,1961
0.7390000000000001,{'Frank Sinatra'},0.151,222893,0.17,0,5IfDQ1fUOR2rpwNIDEXosr,1.24e-05,7,0.113,-16.207,1,We'll Meet Again,33,1962-11-01,0.0324,167.32299999999995,0.184,1962
0.33,{'Jack Nitzsche'},0.301,155600,0.634,0,0CxWbbbU0PB7ccm6CgHnrf,0.552,5,0.16699999999999998,-10.432,1,The Lonely Surfer,31,1963-01-01,0.0397,106.06,0.403,1963
0.86,{'Los Indios Tabajaras'},0.765,136853,0.377,0,62ef7cr0Xmpc450I3nvKlG,0.848,11,0.332,-14.925999999999998,1,Amapola,41,1964-10-07,0.0511,114.483,0.936,1964
0.7659999999999999,{'Dorothy Ashby'},0.522,176667,0.35100000000000003,0,4XINLQumN9DSWXfq1jD59f,0.81,0,0.248,-14.563,0,Invitation,33,1965-01-01,0.0279,85.93299999999998,0.5379999999999999,1965
0.994,"{'Bill Evans', 'Jim Hall'}",0.305,290000,0.0208,0,4IHEsg1VgH9dZE4QswwhaE,0.961,2,0.0884,-28.031,0,All Across The City,37,1966-01-01,0.0431,82.955,0.0795,1966
0.655,{'Pink Floyd'},0.534,133911,0.353,0,1GqRmuG89ILDLcuAdcli6r,0.0,2,0.0975,-12.261,1,The Gnome,39,1967-08-05,0.03,115.978,0.371,1967
0.584,{'Spirit'},0.224,157133,0.108,0,56LAHIIyWXTg7vYmVSGBUf,0.78,9,0.108,-20.575,1,Taurus,42,1968-01-01,0.0355,139.105,0.0395,1968
0.765,{'Santana'},0.338,284427,0.598,0,5zLXUaYlIqhTcm7OJVSqgb,0.8390000000000001,0,0.459,-13.432,1,"Waiting - Live at The Woodstock Music & Art Fair, August 16, 1969",42,1969-01-01,0.101,91.594,0.6779999999999999,1969
0.6609999999999999,{'Waylon Jennings'},0.622,120733,0.486,0,023ieUg05POKHTm72t4Qng,2.730000000000001e-05,2,0.214,-12.544,1,Brown Eyed Handsome Man,39,1970-01-01,0.0355,152.16899999999995,0.908,1970
0.5820000000000001,{'The Rolling Stones'},0.568,377547,0.677,0,7pcg5HSoWI1Yg5Yt8rixG1,0.0,9,0.044,-10.954,1,Sympathy For The Devil,44,1971-12-20,0.262,114.494,0.609,1971
0.125,{'Los Muecas'},0.505,173760,0.343,0,4oJxSefLxw6t1mjqEJcXsr,0.716,7,0.191,-19.146,1,Una Sola Caída,41,1972-01-01,0.0615,167.037,0.81,1972
0.392,{'Free'},0.754,255307,0.621,0,7dEQgmYcZSVWsHmutkOLDF,0.0,2,0.0457,-11.369000000000002,1,All Right Now - Single Version,52,1973-01-01,0.0964,120.339,0.767,1973
0.177,{'Lynyrd Skynyrd'},0.515,449067,0.545,0,7fffRtECtDOektHCqXqvoB,0.0149,9,0.126,-11.731,1,Take Your Time - Single Version,36,1974-04-15,0.0361,139.078,0.812,1974
0.585,{'Seals and Crofts'},0.532,244971,0.402,0,7MuygdIATbqaKMGqtUzKhg,0.0,7,0.0788,-12.313,1,I'll Play for You,41,1975-03-14,0.027000000000000003,91.858,0.329,1975
0.398,{'Delbert McClinton'},0.6409999999999999,181733,0.711,0,7uxtHhz6AXBItoCySc3lrE,1.92e-06,9,0.0853,-9.66,1,Two More Bottles Of Wine,39,1976-01-01,0.0473,140.487,0.9,1976
0.0244,{'Talking Heads'},0.855,182120,0.575,0,7zPfvP2sFsLxrKqezlvVm4,1.64e-06,2,0.135,-8.68,1,Don't Worry About the Government - 2005 Remaster,43,1977-09-16,0.0344,120.705,0.807,1977
0.395,{'Raydio'},0.693,275667,0.659,0,5KDT5BDSmomPMe2AXuGInR,0.00485,4,0.133,-4.722,1,Jack and Jill,42,1978-05-07,0.0299,106.247,0.541,1978
0.5429999999999999,{'José Luis Perales'},0.408,251520,0.531,0,02PDEtcbjtjIyllnqTZc7i,0.000198,2,0.223,-5.601,0,El amor,53,1979-01-01,0.0256,98.025,0.446,1979
0.4920000000000001,{'Grupo Ladron'},0.5710000000000001,185329,0.725,0,0dHVZ4PpbOF14KnzMFZoF0,0.0,0,0.476,-5.964,1,Pienso en Tí,42,1980-01-01,0.0338,144.812,0.373,1980
0.479,"{'Ray Parker Jr.', 'Raydio'}",0.7440000000000001,249053,0.376,0,0DEwNI2DgasX1eprqCivJk,3.86e-05,6,0.254,-14.937,0,A Woman Needs Love (Just Like You Do),47,1981-01-01,0.0395,91.113,0.696,1981
0.212,{'Daryl Hall & John Oates'},0.941,271600,0.317,0,3SiI3HCdPdTsv7Nj5yRDji,0.00024,10,0.0503,-16.305,1,Crime Pays,41,1982-10-04,0.1,124.17,0.952,1982
0.0899,{'Culture Club'},0.597,212147,0.902,0,2DEEMhTiUMvkiHFdXkrKfI,0.0,7,0.65,-4.246,0,Church Of The Poison Mind - Remastered 2002,45,1983-10-01,0.0355,130.674,0.96,1983
0.499,{'Klymaxx'},0.5529999999999999,333267,0.345,0,3d6UefBBvhqHxJLZdm8scF,0.0,5,0.252,-18.267,1,I Miss You,39,1984-01-01,0.0342,139.562,0.305,1984
0.00463,{'Rush'},0.5920000000000001,353840,0.863,0,3wBqON2EX3QFDyFLvl1Tcv,0.0336,3,0.0568,-7.093,0,Mystic Rhythms,41,1985-01-01,0.0373,120.223,0.472,1985
0.695,"{'Michelle Weeks', 'Tisha Campbell', 'Tichina Arnold', 'Ellen Greene', 'Rick Moranis'}",0.42,257027,0.344,0,2ZoLOgDO87kfrxDiK9WD1f,0.0,10,0.526,-15.964,1,Skid Row (Downtown),41,1986-11-24,0.0756,141.42700000000005,0.612,1986
0.00141,{'Anthrax'},0.329,353973,0.989,1,1dWs9fKUnDbW1vkkM5Votu,0.00471,11,0.0353,-4.603,0,I Am The Law,46,1987-03-01,0.0941,152.45600000000005,0.253,1987
0.000431,{'Ozzy Osbourne'},0.429,254840,0.8440000000000001,0,3R1xEFpIRbe74dWHH5oXnF,2.1e-05,8,0.271,-6.42,0,Crazy Babies,43,1988-10-10,0.0608,125.041,0.629,1988
0.574,"{'Maze', 'Frankie Beverly'}",0.635,405200,0.6609999999999999,0,13DPzltcv8RmuzQDfw2ItH,1.25e-06,1,0.333,-13.962,0,Silky Soul,40,1989-09-01,0.0404,93.048,0.887,1989
0.0806,{'INXS'},0.504,186890,0.643,0,3feDdjOYqdMd8BCJOZ36P1,0.000697,11,0.31,-4.474,0,By My Side,41,1990-01-01,0.0247,93.221,0.18600000000000005,1990
0.402,{'Viento Y Sol'},0.595,191973,0.5479999999999999,0,1Vj2AOjKGyEuazb3KRiDfN,2.93e-05,2,0.328,-7.198,1,Los Cielos Lloraron,46,1991-01-01,0.0241,109.495,0.607,1991
0.392,{'Los Felinos'},0.769,172513,0.5770000000000001,0,0bndT74WaGo5vnd6TLex8U,0.0,7,0.122,-10.182,1,Lápiz Labial,52,1992-11-27,0.0395,89.899,0.933,1992
0.00942,{'Too $hort'},0.887,326040,0.539,1,0JVoSlwaXTn3l67xhCwYml,0.0,10,0.166,-9.857,0,Blowjob Betty,43,1993-10-24,0.265,82.024,0.56,1993
0.0456,{'Calo'},0.732,242053,0.8390000000000001,0,0grtL2b9mfjf9mfOxVZJhP,0.031,10,0.0448,-7.947999999999999,0,Formas De Amor,61,1994-01-01,0.0539,95.071,0.933,1994
0.0688,{'Debbie Deb'},0.813,295493,0.743,0,0EZH9iTS81N24MFhrWyYMY,0.00339,9,0.272,-10.008,0,Funky Little Beat,45,1995-11-21,0.0434,120.014,0.642,1995
0.0707,"{'DJ Screw', 'Lil Keke'}",0.8320000000000001,193560,0.54,1,4KegtKX6D86OmNy8xCXsow,0.0,7,0.438,-8.309,1,Pimp Tha Pen,46,1996-01-01,0.334,138.8,0.561,1996
0.507,{'Ween'},0.638,156973,0.5870000000000001,0,1Vi8bCaz8AqucqF88ffnqI,0.0701,7,0.0938,-9.457,1,The Mollusk,47,1997-04-18,0.0303,111.829,0.7809999999999999,1997
0.425,{'DMX'},0.79,252800,0.6920000000000001,1,3iZKQU7zgHw2tFuqD7mdqL,9.42e-06,7,0.116,-7.726,1,Let Me Fly,49,1998-05-01,0.246,96.73,0.259,1998
0.634,{'Grupo Laberinto'},0.73,195837,0.34,0,1loXa3yk1I2evBMXWQnAtt,0.0,7,0.131,-8.42,1,Regalo Caro,50,1999-07-27,0.0413,96.504,0.944,1999
0.0324,{'Ruff Endz'},0.8390000000000001,242560,0.6409999999999999,0,2WfhlEjoUII31H6imnQdvF,4.56e-06,10,0.0602,-5.669,0,No More,52,2000-08-22,0.0858,97.004,0.927,2000
2.03e-05,{'Finch'},0.258,269027,0.735,0,2DGFNAg4pTPLFKPeQRbGDZ,0.0,1,0.112,-4.788,1,What It Is To Burn - New Version,50,2002-01-01,0.0459,150.049,0.132,2002
0.000552,{'Stone Temple Pilots'},0.214,193613,0.947,0,600s08VdbjiyAjDGDjYSFI,0.00352,4,0.238,-5.053,1,Interstate Love Song,56,2003-11-10,0.0507,170.616,0.483,2003
0.6809999999999999,"{'Fantasia', 'Missy Elliott'}",0.7170000000000001,257427,0.449,0,7ANroj1yWw0YEGcLf7HO3Q,0.0,5,0.0902,-9.688,0,Free Yourself (feat. Missy Elliott),52,2004-11-22,0.0596,108.802,0.611,2004
0.33,{'Kenny Chesney'},0.509,235773,0.547,0,0UgHkodbptL6XQBfT5HOK1,9.45e-05,0,0.358,-6.1320000000000014,1,You Save Me,53,2005-11-07,0.0299,125.889,0.282,2005
0.091,{'The Beatles'},0.462,238854,0.632,0,1eT2CjXwFXNx6oY5ydvzKU,0.0,5,0.397,-7.438,1,Hey Jude,63,2006-11-17,0.0248,74.268,0.585,2006
0.00677,{'Good Charlotte'},0.439,195680,0.945,0,0d8aJLKZI1r4uOSLZBJaBK,0.0,1,0.166,-2.21,1,The River,57,2007-03-16,0.138,161.954,0.455,2007
0.0736,{'Tribal Seeds'},0.701,256453,0.565,0,445qQk3nyQwmjf4vzDghKd,0.000504,7,0.193,-10.709,1,Dawn of Time,56,2008-01-01,0.0553,153.942,0.899,2008
0.7909999999999999,"{'Carter Burwell', 'Dan Redfeld', 'Elizabeth Hedman'}",0.197,140984,0.042,0,7bhub6kscykFs0ux2kSLSd,0.00719,7,0.103,-27.421,1,Bella's Lullaby,61,2009-09-14,0.0417,180.323,0.115,2009
0.00108,{'Flux Pavilion'},0.524,305786,0.601,0,5WSL7UTa38jMWoBzObD4BD,0.601,0,0.398,-13.399,0,I Can't Stop,56,2010-01-01,0.0335,139.972,0.314,2010
0.0605,{'Johnny Cash'},0.721,162920,0.779,0,1sYx5lpCHEEKRI0pPeilQH,0.377,2,0.333,-9.073,1,Ring Of Fire - 1988 Version,63,2011-04-08,0.0305,110.498,0.79,2011
0.0136,{'Matchbox Twenty'},0.672,232320,0.875,0,2toY6JyyfKy9TwNk3Ou2XG,0.0,0,0.279,-3.728,1,She's so Mean,60,2012-08-31,0.0378,118.014,0.6759999999999999,2012
0.536,{'Josh Gad'},0.5,110987,0.342,0,4dT14t0kG0bPlHzAp2Sx9k,0.0,7,0.59,-9.536,1,"In Summer - From Frozen""/Soundtrack Version""",62,2013-01-01,0.175,77.124,0.684,2013
0.313,{'Kero Kero Bonito'},0.7879999999999999,197528,0.49,0,3AaiEsiqHO2ylnnOdWninE,0.0,8,0.0968,-6.287000000000001,1,Flamingo,65,2014-09-23,0.511,177.865,0.79,2014
0.0046700000000000005,{'Brantley Gilbert'},0.424,234880,0.945,0,0CrhIYKizM7cLxJVh2AocH,0.000602,1,0.0806,-4.785,1,Read Me My Rights,61,2015-01-01,0.0748,174.02900000000002,0.579,2015
0.017,{'Drake'},0.745,241400,0.473,1,3NxAG2ni1lLa8RKL6a0INc,1.12e-05,10,0.197,-11.243,0,Childs Play,65,2016-05-06,0.0955,80.006,0.29600000000000004,2016
0.0572,"{'Cheat Codes', 'Demi Lovato'}",0.7390000000000001,222787,0.619,0,5lNuqFVMca4vPupY10cH0J,0.0,10,0.105,-6.669,1,No Promises (feat. Demi Lovato),66,2017-03-31,0.162,112.961,0.58,2017
0.0733,"{'DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper'}",0.552,260000,0.76,1,5WvAo7DNuPRmk4APhdPzi8,0.0,0,0.0865,-4.706,1,No Brainer,74,2018-07-27,0.342,135.702,0.639,2018
0.0128,"{'ILLENIUM', 'Jon Bellion'}",0.643,216668,0.594,0,6pooRNiLyYpxZeIA5kJ5EX,0.0,2,0.118,-5.4529999999999985,1,Good Things Fall Apart (with Jon Bellion),71,2019-05-13,0.0318,144.033,0.442,2019
0.0236,{'Lady Gaga'},0.6679999999999999,215480,0.826,0,62hTXlVQacy3pjBW4ntRPl,1.07e-05,9,0.474,-4.466,1,1000 Doves,79,2020-05-29,0.0383,122.973,0.388,2020
0.996,{'Francisco Canaro'},0.586,149720,0.273,0,3Q0rZw869BJkuucNx1ZmND,0.923,0,0.181,-10.211,1,El Romántico Fulero - Remasterizado,0,1926-07-15,0.12,126.564,0.598,1926
0.995,{'Ignacio Corsini'},0.5920000000000001,136227,0.0709,0,5MbCEHL7oOGhipQXPPcc3r,0.96,0,0.115,-25.748,0,La Vida Es Así - Remasterizado,0,1927-05-14,0.334,70.167,0.609,1927
0.991,"{'Frédéric Chopin', 'Vladimir Horowitz'}",0.4,395960,0.241,0,22LAisG2bLGd35M7lbqmp0,0.901,1,0.0923,-15.06,1,"Scherzo No. 3 in C-Sharp Minor, Op. 39",0,1928-01-01,0.0367,104.474,0.131,1928
0.993,{'Francisco Canaro'},0.441,203000,0.364,0,3gY17sOdDU0xorsFWg5mHS,0.83,4,0.481,-10.324000000000002,0,Me Duele el Alma - Instrumental (Remasterizado),0,1929-10-22,0.16399999999999998,177.054,0.684,1929
0.994,"{'Francisco Canaro', 'Charlo'}",0.7040000000000001,180000,0.175,0,1O4bqyYS2asxu4sNVtdA98,0.0117,4,0.135,-12.213,1,El Fuegazo de Tus Ojos - Remasterizado,0,1930-11-20,0.103,146.836,0.961,1930
0.58,{'Zofia Dromlewiczowa'},0.7140000000000001,114500,0.193,0,580bRSkWbKvWs8K7oTXMcl,0.0,0,0.217,-21.874,1,Chapter 2.15 - Dziewczynka z Luna Parku: Część 2,0,1931-01-01,0.932,121.119,0.598,1931
0.928,{'Vittorio De Sica & Elsa Merlini'},0.804,184107,0.488,0,77FvrFgRosTCRO9UVIbKzR,7.87e-06,5,0.117,-10.475,1,Non Ti Conosco Più,1,1932-01-01,0.244,121.898,0.938,1932
0.994,{'Daniele Serra Con Orchestra Dino Olivieri'},0.619,203667,0.334,0,3bavnjdL813ABDLwWw5948,0.041,7,0.119,-11.859000000000002,0,Carovane Del Tigrai,2,1933-01-01,0.0538,123.341,0.68,1933
0.994,{'Gyanendra Prasad Goswami'},0.458,206413,0.0956,0,6XJNfWLir3ISunlLNq7SSw,0.00573,1,0.715,-16.713,1,Jaha Kichhu Mamo Achhe Priyotamo,0,1934-12-01,0.0625,73.206,0.32,1934
0.993,{'Lead Belly'},0.419,322273,0.225,0,1WUtWww7VDoYzy6jzOxgZz,0.008740000000000001,9,0.262,-11.538,0,Send Down Your Hand (149-A),0,1935-01-01,0.0469,165.46,0.809,1935
